Series	State	Date	Jobs
SMS02000003000000001	AK	2012-03-01	14.5
SMS02000003000000001	AK	2012-04-01	14.1
SMS02000003000000001	AK	2012-05-01	14.7
SMS02000003000000001	AK	2012-06-01	14.3
SMS02000003000000001	AK	2012-07-01	13.8
SMS02000003000000001	AK	2012-08-01	13.9
SMS02000003000000001	AK	2012-09-01	13.5
SMS02000003000000001	AK	2012-10-01	14.2
SMS02000003000000001	AK	2012-11-01	14.2
SMS02000003000000001	AK	2012-12-01	13.9
SMS02000003000000001	AK	2013-01-01	13.9
SMS02000003000000001	AK	2013-02-01	14.0
SMS02000003000000001	AK	2013-03-01	13.9
SMS02000003000000001	AK	2013-04-01	14.4
SMS02000003000000001	AK	2013-05-01	14.3
SMS02000003000000001	AK	2013-06-01	14.1
SMS02000003000000001	AK	2013-07-01	14.4
SMS02000003000000001	AK	2013-08-01	14.5
SMS02000003000000001	AK	2013-09-01	15.0
SMS02000003000000001	AK	2013-10-01	14.6
SMS02000003000000001	AK	2013-11-01	14.1
SMS02000003000000001	AK	2013-12-01	14.9
SMS02000003000000001	AK	2014-01-01	15.0
SMS02000003000000001	AK	2014-02-01	14.6
SMS02000003000000001	AK	2014-03-01	14.4
SMS02000003000000001	AK	2014-04-01	15.6
SMS02000003000000001	AK	2014-05-01	14.4
SMS02000003000000001	AK	2014-06-01	14.7
SMS02000003000000001	AK	2014-07-01	14.7
SMS02000003000000001	AK	2014-08-01	14.3
SMS02000003000000001	AK	2014-09-01	13.6
SMS02000003000000001	AK	2014-10-01	14.3
SMS02000003000000001	AK	2014-11-01	14.2
SMS02000003000000001	AK	2014-12-01	14.7
SMS02000003000000001	AK	2015-01-01	14.2
SMS02000003000000001	AK	2015-02-01	14.2
SMS02000003000000001	AK	2015-03-01	14.1
SMS02000003000000001	AK	2015-04-01	14.0
SMS02000003000000001	AK	2015-05-01	14.1
SMS02000003000000001	AK	2015-06-01	14.1
SMS02000003000000001	AK	2015-07-01	13.9
SMS02000003000000001	AK	2015-08-01	14.0
SMS02000003000000001	AK	2015-09-01	14.0
SMS02000003000000001	AK	2015-10-01	14.3
SMS02000003000000001	AK	2015-11-01	14.3
SMS02000003000000001	AK	2015-12-01	14.8
SMS02000003000000001	AK	2016-01-01	14.2
SMS02000003000000001	AK	2016-02-01	14.4
SMS23000003000000001	ME	1990-01-01	94.8
SMS23000003000000001	ME	1990-02-01	94.8
SMS23000003000000001	ME	1990-03-01	94.8
SMS23000003000000001	ME	1990-04-01	94.5
SMS23000003000000001	ME	1990-05-01	94.2
SMS23000003000000001	ME	1990-06-01	94.2
SMS23000003000000001	ME	1990-07-01	92.8
SMS23000003000000001	ME	1990-08-01	93.0
SMS23000003000000001	ME	1990-09-01	92.4
SMS23000003000000001	ME	1990-10-01	91.1
SMS23000003000000001	ME	1990-11-01	89.7
SMS23000003000000001	ME	1990-12-01	89.4
SMS23000003000000001	ME	1991-01-01	89.7
SMS23000003000000001	ME	1991-02-01	88.9
SMS23000003000000001	ME	1991-03-01	88.5
SMS23000003000000001	ME	1991-04-01	88.3
SMS23000003000000001	ME	1991-05-01	87.8
SMS23000003000000001	ME	1991-06-01	87.6
SMS23000003000000001	ME	1991-07-01	87.3
SMS23000003000000001	ME	1991-08-01	86.8
SMS23000003000000001	ME	1991-09-01	86.6
SMS23000003000000001	ME	1991-10-01	86.7
SMS23000003000000001	ME	1991-11-01	87.0
SMS23000003000000001	ME	1991-12-01	86.6
SMS23000003000000001	ME	1992-01-01	85.3
SMS23000003000000001	ME	1992-02-01	84.7
SMS23000003000000001	ME	1992-03-01	84.5
SMS23000003000000001	ME	1992-04-01	84.4
SMS23000003000000001	ME	1992-05-01	84.2
SMS23000003000000001	ME	1992-06-01	83.6
SMS23000003000000001	ME	1992-07-01	84.1
SMS23000003000000001	ME	1992-08-01	84.0
SMS23000003000000001	ME	1992-09-01	84.3
SMS23000003000000001	ME	1992-10-01	83.4
SMS23000003000000001	ME	1992-11-01	83.1
SMS23000003000000001	ME	1992-12-01	82.7
SMS23000003000000001	ME	1993-01-01	82.5
SMS23000003000000001	ME	1993-02-01	82.5
SMS23000003000000001	ME	1993-03-01	82.7
SMS23000003000000001	ME	1993-04-01	82.5
SMS23000003000000001	ME	1993-05-01	82.4
SMS23000003000000001	ME	1993-06-01	82.3
SMS23000003000000001	ME	1993-07-01	82.3
SMS23000003000000001	ME	1993-08-01	82.5
SMS23000003000000001	ME	1993-09-01	82.2
SMS23000003000000001	ME	1993-10-01	82.8
SMS23000003000000001	ME	1993-11-01	82.8
SMS23000003000000001	ME	1993-12-01	82.9
SMS23000003000000001	ME	1994-01-01	83.4
SMS23000003000000001	ME	1994-02-01	83.4
SMS23000003000000001	ME	1994-03-01	83.3
SMS23000003000000001	ME	1994-04-01	83.3
SMS23000003000000001	ME	1994-05-01	83.2
SMS23000003000000001	ME	1994-06-01	83.1
SMS23000003000000001	ME	1994-07-01	82.3
SMS23000003000000001	ME	1994-08-01	83.0
SMS23000003000000001	ME	1994-09-01	83.8
SMS23000003000000001	ME	1994-10-01	83.7
SMS23000003000000001	ME	1994-11-01	84.3
SMS23000003000000001	ME	1994-12-01	84.2
SMS23000003000000001	ME	1995-01-01	84.7
SMS23000003000000001	ME	1995-02-01	84.1
SMS23000003000000001	ME	1995-03-01	83.7
SMS23000003000000001	ME	1995-04-01	83.7
SMS23000003000000001	ME	1995-05-01	83.6
SMS23000003000000001	ME	1995-06-01	83.5
SMS23000003000000001	ME	1995-07-01	82.0
SMS23000003000000001	ME	1995-08-01	83.1
SMS23000003000000001	ME	1995-09-01	82.9
SMS23000003000000001	ME	1995-10-01	82.7
SMS23000003000000001	ME	1995-11-01	82.6
SMS23000003000000001	ME	1995-12-01	82.1
SMS23000003000000001	ME	1996-01-01	82.1
SMS23000003000000001	ME	1996-02-01	82.0
SMS23000003000000001	ME	1996-03-01	81.8
SMS23000003000000001	ME	1996-04-01	81.9
SMS23000003000000001	ME	1996-05-01	81.6
SMS23000003000000001	ME	1996-06-01	81.3
SMS23000003000000001	ME	1996-07-01	81.3
SMS23000003000000001	ME	1996-08-01	80.9
SMS23000003000000001	ME	1996-09-01	80.7
SMS23000003000000001	ME	1996-10-01	80.5
SMS23000003000000001	ME	1996-11-01	80.5
SMS23000003000000001	ME	1996-12-01	80.8
SMS23000003000000001	ME	1997-01-01	80.5
SMS23000003000000001	ME	1997-02-01	79.9
SMS23000003000000001	ME	1997-03-01	80.0
SMS23000003000000001	ME	1997-04-01	80.2
SMS23000003000000001	ME	1997-05-01	80.9
SMS23000003000000001	ME	1997-06-01	81.0
SMS23000003000000001	ME	1997-07-01	80.7
SMS23000003000000001	ME	1997-08-01	81.0
SMS23000003000000001	ME	1997-09-01	81.0
SMS23000003000000001	ME	1997-10-01	81.0
SMS23000003000000001	ME	1997-11-01	81.4
SMS23000003000000001	ME	1997-12-01	81.4
SMS23000003000000001	ME	1998-01-01	81.5
SMS23000003000000001	ME	1998-02-01	81.8
SMS23000003000000001	ME	1998-03-01	81.5
SMS23000003000000001	ME	1998-04-01	81.7
SMS23000003000000001	ME	1998-05-01	81.4
SMS23000003000000001	ME	1998-06-01	81.4
SMS23000003000000001	ME	1998-07-01	81.0
SMS23000003000000001	ME	1998-08-01	80.9
SMS23000003000000001	ME	1998-09-01	80.6
SMS23000003000000001	ME	1998-10-01	80.8
SMS23000003000000001	ME	1998-11-01	80.8
SMS23000003000000001	ME	1998-12-01	80.7
SMS23000003000000001	ME	1999-01-01	80.9
SMS23000003000000001	ME	1999-02-01	80.9
SMS23000003000000001	ME	1999-03-01	81.0
SMS23000003000000001	ME	1999-04-01	80.9
SMS23000003000000001	ME	1999-05-01	80.4
SMS23000003000000001	ME	1999-06-01	80.5
SMS23000003000000001	ME	1999-07-01	79.9
SMS23000003000000001	ME	1999-08-01	80.1
SMS23000003000000001	ME	1999-09-01	80.1
SMS23000003000000001	ME	1999-10-01	81.1
SMS23000003000000001	ME	1999-11-01	80.7
SMS23000003000000001	ME	1999-12-01	80.4
SMS23000003000000001	ME	2000-01-01	80.8
SMS23000003000000001	ME	2000-02-01	81.3
SMS23000003000000001	ME	2000-03-01	81.1
SMS23000003000000001	ME	2000-04-01	81.1
SMS23000003000000001	ME	2000-05-01	80.8
SMS23000003000000001	ME	2000-06-01	80.2
SMS23000003000000001	ME	2000-07-01	80.5
SMS23000003000000001	ME	2000-08-01	80.4
SMS23000003000000001	ME	2000-09-01	75.1
SMS23000003000000001	ME	2000-10-01	75.4
SMS23000003000000001	ME	2000-11-01	79.1
SMS23000003000000001	ME	2000-12-01	78.7
SMS23000003000000001	ME	2001-01-01	78.2
SMS23000003000000001	ME	2001-02-01	77.6
SMS23000003000000001	ME	2001-03-01	77.2
SMS23000003000000001	ME	2001-04-01	76.4
SMS23000003000000001	ME	2001-05-01	75.9
SMS23000003000000001	ME	2001-06-01	75.5
SMS23000003000000001	ME	2001-07-01	74.4
SMS23000003000000001	ME	2001-08-01	73.9
SMS23000003000000001	ME	2001-09-01	73.0
SMS23000003000000001	ME	2001-10-01	71.8
SMS23000003000000001	ME	2001-11-01	71.1
SMS23000003000000001	ME	2001-12-01	70.3
SMS23000003000000001	ME	2002-01-01	69.8
SMS23000003000000001	ME	2002-02-01	69.7
SMS23000003000000001	ME	2002-03-01	69.1
SMS23000003000000001	ME	2002-04-01	69.1
SMS23000003000000001	ME	2002-05-01	68.5
SMS23000003000000001	ME	2002-06-01	68.4
SMS23000003000000001	ME	2002-07-01	67.6
SMS23000003000000001	ME	2002-08-01	67.4
SMS23000003000000001	ME	2002-09-01	67.0
SMS23000003000000001	ME	2002-10-01	67.0
SMS23000003000000001	ME	2002-11-01	66.7
SMS23000003000000001	ME	2002-12-01	66.1
SMS23000003000000001	ME	2003-01-01	65.6
SMS23000003000000001	ME	2003-02-01	64.9
SMS23000003000000001	ME	2003-03-01	64.7
SMS23000003000000001	ME	2003-04-01	64.1
SMS23000003000000001	ME	2003-05-01	64.2
SMS23000003000000001	ME	2003-06-01	63.7
SMS23000003000000001	ME	2003-07-01	63.6
SMS23000003000000001	ME	2003-08-01	63.6
SMS23000003000000001	ME	2003-09-01	63.7
SMS23000003000000001	ME	2003-10-01	63.9
SMS23000003000000001	ME	2003-11-01	63.8
SMS23000003000000001	ME	2003-12-01	63.7
SMS23000003000000001	ME	2004-01-01	63.8
SMS23000003000000001	ME	2004-02-01	63.0
SMS23000003000000001	ME	2004-03-01	62.5
SMS23000003000000001	ME	2004-04-01	62.5
SMS23000003000000001	ME	2004-05-01	62.8
SMS23000003000000001	ME	2004-06-01	63.1
SMS23000003000000001	ME	2004-07-01	62.9
SMS23000003000000001	ME	2004-08-01	63.2
SMS23000003000000001	ME	2004-09-01	63.3
SMS23000003000000001	ME	2004-10-01	63.1
SMS23000003000000001	ME	2004-11-01	63.1
SMS23000003000000001	ME	2004-12-01	62.9
SMS23000003000000001	ME	2005-01-01	62.4
SMS23000003000000001	ME	2005-02-01	62.6
SMS23000003000000001	ME	2005-03-01	62.2
SMS23000003000000001	ME	2005-04-01	62.0
SMS23000003000000001	ME	2005-05-01	61.7
SMS23000003000000001	ME	2005-06-01	61.2
SMS23000003000000001	ME	2005-07-01	61.1
SMS23000003000000001	ME	2005-08-01	60.8
SMS23000003000000001	ME	2005-09-01	60.6
SMS23000003000000001	ME	2005-10-01	60.3
SMS23000003000000001	ME	2005-11-01	60.5
SMS23000003000000001	ME	2005-12-01	60.7
SMS23000003000000001	ME	2006-01-01	60.5
SMS23000003000000001	ME	2006-02-01	60.8
SMS23000003000000001	ME	2006-03-01	60.7
SMS23000003000000001	ME	2006-04-01	60.7
SMS23000003000000001	ME	2006-05-01	60.4
SMS23000003000000001	ME	2006-06-01	59.8
SMS23000003000000001	ME	2006-07-01	60.1
SMS23000003000000001	ME	2006-08-01	59.8
SMS23000003000000001	ME	2006-09-01	59.7
SMS23000003000000001	ME	2006-10-01	59.4
SMS23000003000000001	ME	2006-11-01	59.3
SMS23000003000000001	ME	2006-12-01	58.9
SMS23000003000000001	ME	2007-01-01	59.3
SMS23000003000000001	ME	2007-02-01	59.2
SMS23000003000000001	ME	2007-03-01	59.3
SMS23000003000000001	ME	2007-04-01	59.3
SMS23000003000000001	ME	2007-05-01	59.2
SMS23000003000000001	ME	2007-06-01	59.5
SMS23000003000000001	ME	2007-07-01	59.8
SMS23000003000000001	ME	2007-08-01	59.4
SMS23000003000000001	ME	2007-09-01	59.2
SMS23000003000000001	ME	2007-10-01	59.6
SMS23000003000000001	ME	2007-11-01	59.6
SMS23000003000000001	ME	2007-12-01	59.7
SMS23000003000000001	ME	2008-01-01	59.8
SMS23000003000000001	ME	2008-02-01	59.7
SMS23000003000000001	ME	2008-03-01	59.5
SMS23000003000000001	ME	2008-04-01	59.4
SMS23000003000000001	ME	2008-05-01	59.2
SMS23000003000000001	ME	2008-06-01	59.3
SMS23000003000000001	ME	2008-07-01	59.1
SMS23000003000000001	ME	2008-08-01	58.9
SMS23000003000000001	ME	2008-09-01	58.5
SMS23000003000000001	ME	2008-10-01	57.9
SMS23000003000000001	ME	2008-11-01	57.3
SMS23000003000000001	ME	2008-12-01	56.7
SMS23000003000000001	ME	2009-01-01	55.1
SMS23000003000000001	ME	2009-02-01	54.2
SMS23000003000000001	ME	2009-03-01	53.0
SMS23000003000000001	ME	2009-04-01	53.0
SMS23000003000000001	ME	2009-05-01	52.5
SMS23000003000000001	ME	2009-06-01	52.0
SMS23000003000000001	ME	2009-07-01	51.9
SMS23000003000000001	ME	2009-08-01	51.3
SMS23000003000000001	ME	2009-09-01	51.6
SMS23000003000000001	ME	2009-10-01	51.3
SMS23000003000000001	ME	2009-11-01	51.2
SMS23000003000000001	ME	2009-12-01	50.8
SMS23000003000000001	ME	2010-01-01	51.0
SMS23000003000000001	ME	2010-02-01	50.8
SMS23000003000000001	ME	2010-03-01	51.1
SMS23000003000000001	ME	2010-04-01	50.8
SMS23000003000000001	ME	2010-05-01	50.8
SMS23000003000000001	ME	2010-06-01	50.6
SMS23000003000000001	ME	2010-07-01	50.4
SMS23000003000000001	ME	2010-08-01	50.6
SMS23000003000000001	ME	2010-09-01	50.6
SMS23000003000000001	ME	2010-10-01	50.8
SMS23000003000000001	ME	2010-11-01	50.8
SMS23000003000000001	ME	2010-12-01	50.6
SMS23000003000000001	ME	2011-01-01	51.1
SMS23000003000000001	ME	2011-02-01	51.1
SMS23000003000000001	ME	2011-03-01	51.2
SMS23000003000000001	ME	2011-04-01	50.9
SMS23000003000000001	ME	2011-05-01	50.7
SMS23000003000000001	ME	2011-06-01	50.5
SMS23000003000000001	ME	2011-07-01	50.4
SMS23000003000000001	ME	2011-08-01	50.5
SMS23000003000000001	ME	2011-09-01	50.5
SMS23000003000000001	ME	2011-10-01	50.3
SMS23000003000000001	ME	2011-11-01	50.4
SMS23000003000000001	ME	2011-12-01	50.7
SMS23000003000000001	ME	2012-01-01	50.6
SMS23000003000000001	ME	2012-02-01	51.0
SMS23000003000000001	ME	2012-03-01	51.0
SMS23000003000000001	ME	2012-04-01	51.1
SMS23000003000000001	ME	2012-05-01	50.9
SMS23000003000000001	ME	2012-06-01	51.1
SMS23000003000000001	ME	2012-07-01	51.1
SMS23000003000000001	ME	2012-08-01	50.6
SMS23000003000000001	ME	2012-09-01	50.8
SMS23000003000000001	ME	2012-10-01	50.6
SMS23000003000000001	ME	2012-11-01	50.4
SMS23000003000000001	ME	2012-12-01	50.3
SMS23000003000000001	ME	2013-01-01	50.3
SMS23000003000000001	ME	2013-02-01	50.3
SMS23000003000000001	ME	2013-03-01	50.5
SMS23000003000000001	ME	2013-04-01	50.2
SMS23000003000000001	ME	2013-05-01	50.3
SMS23000003000000001	ME	2013-06-01	50.5
SMS23000003000000001	ME	2013-07-01	50.8
SMS23000003000000001	ME	2013-08-01	50.6
SMS23000003000000001	ME	2013-09-01	50.5
SMS23000003000000001	ME	2013-10-01	50.4
SMS23000003000000001	ME	2013-11-01	50.3
SMS23000003000000001	ME	2013-12-01	50.1
SMS23000003000000001	ME	2014-01-01	49.8
SMS23000003000000001	ME	2014-02-01	49.9
SMS23000003000000001	ME	2014-03-01	49.8
SMS23000003000000001	ME	2014-04-01	49.8
SMS23000003000000001	ME	2014-05-01	50.3
SMS23000003000000001	ME	2014-06-01	50.5
SMS23000003000000001	ME	2014-07-01	50.3
SMS23000003000000001	ME	2014-08-01	50.3
SMS23000003000000001	ME	2014-09-01	50.3
SMS23000003000000001	ME	2014-10-01	50.3
SMS23000003000000001	ME	2014-11-01	50.7
SMS23000003000000001	ME	2014-12-01	50.9
SMS23000003000000001	ME	2015-01-01	50.7
SMS23000003000000001	ME	2015-02-01	50.5
SMS23000003000000001	ME	2015-03-01	50.5
SMS23000003000000001	ME	2015-04-01	50.7
SMS23000003000000001	ME	2015-05-01	50.4
SMS23000003000000001	ME	2015-06-01	50.5
SMS23000003000000001	ME	2015-07-01	50.5
SMS23000003000000001	ME	2015-08-01	50.3
SMS23000003000000001	ME	2015-09-01	50.7
SMS23000003000000001	ME	2015-10-01	50.6
SMS23000003000000001	ME	2015-11-01	50.6
SMS23000003000000001	ME	2015-12-01	50.6
SMS23000003000000001	ME	2016-01-01	51.3
SMS23000003000000001	ME	2016-02-01	50.5
SMS24000003000000001	MD	1990-01-01	198.1
SMS24000003000000001	MD	1990-02-01	201.4
SMS24000003000000001	MD	1990-03-01	201.0
SMS24000003000000001	MD	1990-04-01	200.9
SMS24000003000000001	MD	1990-05-01	200.6
SMS24000003000000001	MD	1990-06-01	200.4
SMS24000003000000001	MD	1990-07-01	199.9
SMS24000003000000001	MD	1990-08-01	198.3
SMS24000003000000001	MD	1990-09-01	197.4
SMS24000003000000001	MD	1990-10-01	195.7
SMS24000003000000001	MD	1990-11-01	195.7
SMS24000003000000001	MD	1990-12-01	194.8
SMS24000003000000001	MD	1991-01-01	192.7
SMS24000003000000001	MD	1991-02-01	191.0
SMS24000003000000001	MD	1991-03-01	190.1
SMS24000003000000001	MD	1991-04-01	188.0
SMS24000003000000001	MD	1991-05-01	187.3
SMS24000003000000001	MD	1991-06-01	186.6
SMS24000003000000001	MD	1991-07-01	182.9
SMS24000003000000001	MD	1991-08-01	185.1
SMS24000003000000001	MD	1991-09-01	184.6
SMS24000003000000001	MD	1991-10-01	183.4
SMS24000003000000001	MD	1991-11-01	182.6
SMS24000003000000001	MD	1991-12-01	181.7
SMS24000003000000001	MD	1992-01-01	179.6
SMS24000003000000001	MD	1992-02-01	179.1
SMS24000003000000001	MD	1992-03-01	178.6
SMS24000003000000001	MD	1992-04-01	178.8
SMS24000003000000001	MD	1992-05-01	178.3
SMS24000003000000001	MD	1992-06-01	178.1
SMS24000003000000001	MD	1992-07-01	177.6
SMS24000003000000001	MD	1992-08-01	177.8
SMS24000003000000001	MD	1992-09-01	177.6
SMS24000003000000001	MD	1992-10-01	177.8
SMS24000003000000001	MD	1992-11-01	177.5
SMS24000003000000001	MD	1992-12-01	178.0
SMS24000003000000001	MD	1993-01-01	176.9
SMS24000003000000001	MD	1993-02-01	176.9
SMS24000003000000001	MD	1993-03-01	176.1
SMS24000003000000001	MD	1993-04-01	176.0
SMS24000003000000001	MD	1993-05-01	175.3
SMS24000003000000001	MD	1993-06-01	174.8
SMS24000003000000001	MD	1993-07-01	174.3
SMS24000003000000001	MD	1993-08-01	173.8
SMS24000003000000001	MD	1993-09-01	173.5
SMS24000003000000001	MD	1993-10-01	173.4
SMS24000003000000001	MD	1993-11-01	173.2
SMS24000003000000001	MD	1993-12-01	173.1
